V1	Fortlaufende Nr	Patho-Nr	English	Tierart	scientific_name	sex	age	Entnahme	Tissue	Well_y	Well_x	Abbreviation	DNA (ng/µl)	Volume (µl)	DNA prep date	comment	Box	RRBS-status	Experiment ID	pre-BC_CT	Enrichment cycles	Pool	Adapter	FlowCell	lane	renamed	Experiment_new lib prep	pre-BC CT_uc	Adapter_uc	unconverted	renamed_uc	Experiment_unconverted	enrichtment_uc	Flowcell_uc	lane_uc
1488	2168	AC/305/13	Jaculus 	Wuestenspringmaus	Jaculus	f	juvenil	27.05.2013	Heart	A	9	JAK_1_H	16,8	100	14.10.2016		16	prepped	AK32	10,20	10	4	TruSeq LT Index 4	278	5								NA	NA	NA
1489	2168	AC/305/13	Jaculus 	Wuestenspringmaus	Jaculus	f	juvenil	27.05.2013	Liver	A	10	JAK_1_L	94,0	100	14.10.2016		16	prepped	AK33	12,67	13	4	TruSeq LT Index 5	285	3								NA	NA	NA
1490	2190	CB/335/13	Asian fairy-bluebird	Elfenblauvogel	Irena puella	m	adult	17.06.2013	Heart	A	11	AFB_1_H	7,6	100	14.10.2016		16	prepped	AK32	7,20	10	3	TruSeq LT Index 6	278	4								NA	NA	NA
1491	2190	CB/335/13	Asian fairy-bluebird	Elfenblauvogel	Irena puella	m	adult	17.06.2013	Liver	A	12	AFB_1_L	91,8	100	14.10.2016	column damaged	16	prepped	AK32	8,55	10	3	TruSeq LT Index 7	278	4					AFB_1_L_uc		AK_uc_34	7	425	2
1492	2353	AC/505/13	Hedgehog	Igel	Erinaceidae	f	juvenil	29.07.2013	Heart	B	1	HHO_2_H	22,3	100	14.10.2016		16	prepped	AK32	9,48	10	3	TruSeq LT Index 8	278	4								NA	NA	NA
1493	2353	AC/505/13	Hedgehog	Igel	Erinaceidae	f	juvenil	29.07.2013	Liver	B	2	HHO_2_L	61,7	100	14.10.2016		16	prepped	AK32	10,10	10	4	TruSeq LT Index 9	278	5								NA	NA	NA
1494	2354	AC/506/13	Hedgehog	Igel	Erinaceidae	f	juvenil	29.07.2013	Heart	B	3	HHO_3_H	28,4	100	14.10.2016	column damaged  --> contamination redone box19	16	failed						failed	failed								NA	NA	NA
1495	2354	AC/506/13	Hedgehog	Igel	Erinaceidae	f	juvenil	29.07.2013	Liver	B	4	HHO_3_L	66,2	100	14.10.2016		16	prepped	AK32	10,35	9	5	TruSeq LT Index 10	278	6					HHO_3_L_uc		AK_uc_31	7	391	5
1496	2411	Z/566/13	Marten	Marder	Mustelidae	m	juvenil	19.08.2013	Heart	B	5	MAT_2_H	11,4	100	14.10.2016		16	prepped	AK32	8,13	10	3	TruSeq LT Index 11	278	4					MAT_2_H_uc		AK_uc_06	6	295	6
1497	2411	Z/566/13	Marten	Marder	Mustelidae	m	juvenil	19.08.2013	Liver	B	6	MAT_2_L	76,0	100	14.10.2016		16	prepped	AK32	9,29	10	3	TruSeq LT Index 12	278	4								NA	NA	NA
1498	2426	Z/590/13	Cat	Katze	Felis catus	f	adult	28.08.2013	Heart	B	7	CAT_2_H	32,2	100	14.10.2016		16	prepped	AK32	10,23	9	5	TruSeq LT Index 13	278	6								NA	NA	NA
1499	2426	Z/590/13	Cat	Katze	Felis catus	f	adult	28.08.2013	Liver	B	8	CAT_2_L	104,4	100	14.10.2016		16	prepped	AK32	9,52	10	3	TruSeq LT Index 14	278	4								NA	NA	NA
1500	2476	Z/636/13	Musophaga	Schildturako	Musophaga	m	adult	20.09.2013	Heart	B	9	MUS_1_H	18,1	100	14.10.2016		16	prepped	AK32	10,02	10	4	TruSeq LT Index 15	278	5					MUS_1_H_uc		AK_uc_11	6	315	5
1501	2478	AC/638/13	Kangaroo 	Kaenguru	Macropodidae	m	adult	24.09.2013	Heart	B	10	KAN_2_H	24,2	100	14.10.2016		16	prepped	AK32	10,08	11	2	TruSeq LT Index 16	274	8								NA	NA	NA
1502	2476	Z/636/13	Musophaga	Schildturako	Musophaga	m	adult	20.09.2013	Liver	B	11	MUS_1_L	111,4	100	14.10.2016	column damaged	16	prepped	AK32	9,65	10	4	TruSeq LT Index 18	278	5								NA	NA	NA
1503	2478	AC/638/13	Kangaroo 	Kaenguru	Macropodidae	m	adult	24.09.2013	Liver	B	12	KAN_2_L	94,7	100	14.10.2016		16	prepped	AK32	11,05	12	6	TruSeq LT Index 19	278	7								NA	NA	NA
1504	2491	AC/655/13	Silkie	Zwergseidenhuhn	Gallus	f	NA	26.09.2013	Heart	C	1	SIL_1_H	17,7	100	14.10.2016		16	prepped	AK32	9,41	10	3	TruSeq LT Index 20	278	4					SIL_1_H_uc		AK_uc_16	5	358	7
1505	2491	AC/655/13	Silkie	Zwergseidenhuhn	Gallus	f	NA	26.09.2013	Liver	C	2	SIL_1_L	118,2	100	14.10.2016		16	prepped	AK34	13,79	12	7	TruSeq LT Index 21	292	5								NA	NA	NA
1506	2494	Z/658/13	Mouse	Maus	Mus musculus	f	adult	26.09.2013	Heart	C	3	MOU_2_H	11,0	100	14.10.2016		16	prepped	AK32	10,24	12	6	TruSeq LT Index 22	278	7								NA	NA	NA
1507	2494	Z/658/13	Mouse	Maus	Mus musculus	f	adult	26.09.2013	Liver	C	4	MOU_2_L	42,9	100	14.10.2016		16	prepped	AK32	9,84	10	4	TruSeq LT Index 23	278	5					MOU_2_L_uc		AK_uc_11	6	315	5
1508	2504	AC/673/13	Chacoan mara	Pampashase	Dolichotis	f	adult	04.10.2013	Heart	C	5	CHM_1_H	16,3	100	14.10.2016		16	prepped	AK32	9,51	10	3	TruSeq LT Index 25	278	4					CHM_1_H_uc		AK_uc_19	6	363	8
1509	2504	AC/673/13	Chacoan mara	Pampashase	Dolichotis	f	adult	04.10.2013	Liver	C	6	CHM_1_L	72,1	100	14.10.2016		16	prepped	AK32	9,65	10	4	TruSeq LT Index 27	278	5								NA	NA	NA
1510	2505	AC/674/13	Bald eagle	WeiÃŸkopfseeadler	Haliaeetus leucocephalus	f	old	04.10.2013	Heart	C	7	BEA_1_H	52,2	100	14.10.2016		16	prepped	AK33	11,15	13	6	TruSeq LT Index 5	285	5					BEA_1_H_uc		AK_uc_13	8	315	7
1511	2505	AC/674/13	Bald eagle	WeiÃŸkopfseeadler	Haliaeetus leucocephalus	f	old	04.10.2013	Liver	C	8	BEA_1_L	110,9	100	14.10.2016		16	prepped	AK33	10,00	12	3	TruSeq LT Index 6	285	2								NA	NA	NA
1512	2607	Z/792/13	Black grouse	Birkhuhn	Lyrurus tetrix	f	adult	19.11.2013	Heart	C	9	BGR_1_H	20,7	100	14.10.2016		16	prepped	AK33	9,07	10	1	TruSeq LT Index 7	283	8								NA	NA	NA
1513	2607	Z/792/13	Black grouse	Birkhuhn	Lyrurus tetrix	f	adult	19.11.2013	Lung	C	10	BGR_1_LU	25,7	100	14.10.2016	column damaged  --> contamination redone box19	16	failed						failed	failed								NA	NA	NA
1514	2685	AC/879/13	White-fronted bee-eater	WeiÃŸstirnspint	Merops bullockoides	f	adult	13.12.2013	Heart	C	11	WFB_1_H	19,4	100	14.10.2016		16	prepped	AK33	9,64	11	2	TruSeq LT Index 8	285	1					WFB_1_H_uc		AK_uc_16	5	358	7
1515	2685	AC/879/13	White-fronted bee-eater	WeiÃŸstirnspint	Merops bullockoides	f	adult	13.12.2013	Liver	C	12	WFB_1_L	91,8	100	14.10.2016		16	prepped	AK33	10,24	13	4	TruSeq LT Index 9	285	3								NA	NA	NA
1516	2774	Z/74/14	White-fronted bee-eater	WeiÃŸstirnspint	Merops bullockoides	m	adult	28.01.2014	Heart	D	1	WFB_2_H	51,6	100	14.10.2016		16	prepped	AK33	9,10	10	1	TruSeq LT Index 10	283	8								NA	NA	NA
1517	2774	Z/74/14	White-fronted bee-eater	WeiÃŸstirnspint	Merops bullockoides	m	adult	28.01.2014	Liver	D	2	WFB_2_L	39,6	100	14.10.2016		16	prepped	AK33	9,42	11	2	TruSeq LT Index 11	285	1								NA	NA	NA
1518	2833	AC/142/14	Black grouse	Birkhahn	Lyrurus tetrix	m	adult	05.03.2014	Heart	D	3	BGR_2_H	37,8	100	14.10.2016		16	prepped	AK33	9,78	11	2	TruSeq LT Index 12	285	1								NA	NA	NA
1519	2833	AC/142/14	Black grouse	Birkhahn	Lyrurus tetrix	m	adult	05.03.2014	Liver	D	4	BGR_2_L	107,8	100	14.10.2016		16	prepped	AK34	12,89	12	7	TruSeq LT Index 13	292	5								NA	NA	NA
1520	2834	AC/143/14	Tentacled snake	Fuehlerschlange	Erpeton	f	NA	05.03.2014	Heart	D	5	TS_2_H	121,5	100	14.10.2016		16	prepped	AK33	10,31	13	4	TruSeq LT Index 14	285	3								NA	NA	NA
1521	2834	AC/143/14	Tentacled snake	Fuehlerschlange	Erpeton	f	NA	05.03.2014	Liver	D	6	TS_2_L	66,7	100	14.10.2016		16	prepped	AK33	10,22	13	4	TruSeq LT Index 15	285	3								NA	NA	NA
1522	2947	AC/335/14	Serval	Serval	Leptailurus	m	NA	28.04.2014	Heart	D	7	SEV_2_H	31,8	100	14.10.2016		16	prepped	AK33	8,97	10	1	TruSeq LT Index 16	283	8					SEV_2_H_uc		AK_uc_22	7	376	5
1523	2947	AC/335/14	Serval	Serval	Leptailurus	m	NA	28.04.2014	Liver	D	8	SEV_2_L	74,2	100	14.10.2016		16	prepped	AK33	10,19	13	7	TruSeq LT Index 18	285	6								NA	NA	NA
1524	2992	Z/396/14	Peregrine falcon	Wanderfalke	Falco peregrinus	NA	NA	04.06.2014	Heart	D	9	PF_1_H	115,5	100	14.10.2016		16	prepped	AK33	10,45	12	5	TruSeq LT Index 19	285	4					PF_1_H_uc		AK_uc_12	7	315	6
1525	2992	Z/396/14	Peregrine falcon	Wanderfalke	Falco peregrinus	NA	NA	04.06.2014	Liver	D	10	PF_1_L	113,1	100	14.10.2016		16	prepped	AK33	10,07	13	4	TruSeq LT Index 20	285	3								NA	NA	NA
1526	3026	Z/409/14	Common kestrel	Turmfalke 17	Falco tinnunculus	f	adult	13.06.2014	Heart	D	11	CK_1_H	79,3	100	14.10.2016		16	prepped	AK33	9,98	12	3	TruSeq LT Index 21	285	2					CK_1_H_uc		AK_uc_19	6	363	8
1527	3026	Z/409/14	Common kestrel	Turmfalke 17	Falco tinnunculus	f	adult	13.06.2014	Liver	D	12	CK_1_L	96,5	100	14.10.2016		16	prepped	AK33	10,22	13	4	TruSeq LT Index 22	285	3								NA	NA	NA
1528	3088	AC/560/14	Cockatiel	Nymphensittich	Nymphicus hollandicus	f	adult	07.07.2014	Heart	E	1	COK_1_H	52,7	100	14.10.2016	column damaged  --> contamination redone box19	16	failed						failed	failed								NA	NA	NA
1529	3088	AC/560/14	Cockatiel	Nymphensittich	Nymphicus hollandicus	f	adult	07.07.2014	Liver	E	2	COK_1_L	102,6	100	14.10.2016		16	prepped	AK33	9,93	13	4	TruSeq LT Index 23	285	3								NA	NA	NA
1530	3153	AC/633/14	White-headed buffalo weaver	Starweber	Dinemellia	f	NA	22.07.2014	Heart	E	3	WBW_1_H	85,5	100	14.10.2016		16	prepped	AK33	9,18	10	1	TruSeq LT Index 25	283	8					WBW_1_H_uc		AK_uc_16	5	358	7
1531	3153	AC/633/14	White-headed buffalo weaver	Starweber	Dinemellia	f	NA	22.07.2014	Liver	E	4	WBW_1_L	113,3	100	14.10.2016		16	prepped	AK33	9,68	11	2	TruSeq LT Index 27	285	1								NA	NA	NA
1532	3205	Z/690/14	Cockatiel	Nymphensittich	Nymphicus hollandicus	m	adult	18.08.2014	Heart	E	5	COK_2_H	11,3	100	14.10.2016		16	prepped	AK33	8,44	10	1	TruSeq LT Index 1	283	8					COK_2_H_uc		AK_uc_20	6	376	3
1533	3205	Z/690/14	Cockatiel	Nymphensittich	Nymphicus hollandicus	m	adult	18.08.2014	Liver	E	6	COK_2_L	91,5	100	14.10.2016		16	prepped	AK33	13,08	13	4	TruSeq LT Index 2	285	3								NA	NA	NA
1534	3207	AC/692/14	Weasel 	Wiesel	Mustela	m	adult	18.08.2014	Heart	E	7	WEA_1_H	4,7	100	14.10.2016		16	prepped	AK33	6,97	10	1	TruSeq LT Index 3	283	8								NA	NA	NA
1535	3207	AC/692/14	Weasel 	Wiesel	Mustela	m	adult	18.08.2014	Liver		NA	WEA_1_L	29,0	100	14.10.2016	well E8 column damaged --> precipitation	3	prepped	AK33	9,88	12	3	TruSeq LT Index 4	285	2								NA	NA	NA
1536	3249	AC/742/14	Weasel 	Wiesel	Mustela	m	adult	08.09.2014	Heart	E	9	WEA_2_H	13,9	100	14.10.2016		16	prepped	AK33	11,40	12	5	TruSeq LT Index 5	285	4					WEA_2_H_uc		AK_uc_34	7	425	2
1537	3249	AC/742/14	Weasel 	Wiesel	Mustela	m	adult	08.09.2014	Liver	E	10	WEA_2_L	82,8	100	14.10.2016		16	prepped	AK33	10,62	12	5	TruSeq LT Index 6	285	4								NA	NA	NA
1538	3266	AC/768/14	Chicken	Sulmtaler Huhn	Gallus gallus	f	juvenil	23.09.2014	Heart	E	11	CHK_4_H	19,4	100	14.10.2016		16	prepped	AK33	9,94	12	3	TruSeq LT Index 7	285	2							AK_uc_26	9	378	3
1539	3266	AC/768/14	Chicken	Sulmtaler Huhn	Gallus gallus	f	juvenil	23.09.2014	Liver	E	12	CHK_4_L	116,8	100	14.10.2016		16	prepped	AK33	12,77	13	7	TruSeq LT Index 8	285	6								NA	NA	NA
1540	3270	AC/774/14	conehead lizards	Kronenbasilisk	Laemanctus	m	adult	29.09.2014	Heart	F	1	COL_2_H	32,6	100	14.10.2016	column damaged  --> contamination (nothing left --> use)	16	prepped	AK33	10,73	12	5	TruSeq LT Index 9	285	4								NA	NA	NA
1541	3270	AC/774/14	conehead lizards	Kronenbasilisk	Laemanctus	m	adult	29.09.2014	Liver	F	2	COL_2_L	122,8	100	14.10.2016		16	prepped	AK33	10,34	13	7	TruSeq LT Index 10	285	6								NA	NA	NA
1542	3301	AC/810/14	Sulmtaler	Sulmtaler Huhn	Gallus gallus	f	adult	24.10.2014	Heart	F	3	CHK_5_H	11,2	100	14.10.2016		16	prepped	AK33	8,58	10	1	TruSeq LT Index 11	283	8								NA	NA	NA
1543	3301	AC/810/14	Sulmtaler	Sulmtaler Huhn	Gallus gallus	f	adult	24.10.2014	Liver	F	4	CHK_5_L	108,9	100	14.10.2016		16	prepped	AK33	11,30	13	6	TruSeq LT Index 12	285	5								NA	NA	NA
1544	3456	Z/989/14	Raccoon dog	Marderhund	Nyctereutes	m	NA	17.12.2014	Heart	F	5	RAD_1_H	24,8	100	14.10.2016		16	prepped	AK33	11,32	13	6	TruSeq LT Index 13	285	5								NA	NA	NA
1545	3456	Z/989/14	Raccoon dog	Marderhund	Nyctereutes	m	NA	17.12.2014	Liver	F	6	RAD_1_L	123,9	100	14.10.2016		16	prepped	AK33	12,21	13	6	TruSeq LT Index 14	285	5								NA	NA	NA
1546	3457	Z/990/14	Raccoon dog	Marderhund	Nyctereutes	f	NA	17.12.2014	Heart	F	7	RAD_2_H	80,7	100	14.10.2016		16	prepped	AK33	10,58	12	5	TruSeq LT Index 15	285	4					RAD_2_H_uc		AK_uc_18	6	362	8
1547	3457	Z/990/14	Raccoon dog	Marderhund	Nyctereutes	f	NA	17.12.2014	Liver	F	8	RAD_2_L	115,1	100	14.10.2016		16	prepped	AK33	11,10	13	6	TruSeq LT Index 16	285	5								NA	NA	NA
1548	3458	Z/991/14	Eurasian jay	Eichelhaeher	Garrulus glandarius	m	adult	17.12.2014	Heart	F	9	EJ_1_H	22,2	100	14.10.2016		16	prepped	AK33	8,85	10	1	TruSeq LT Index 18	283	8					EJ_1_H_uc		AK_uc_14	5	329	3
1549	3458	Z/991/14	Eurasian jay	Eichelhaeher	Garrulus glandarius	m	adult	17.12.2014	Liver	F	10	EJ_1_L	84,2	100	14.10.2016		16	prepped	AK33	8,94	10	1	TruSeq LT Index 19	283	8								NA	NA	NA
1550	3589	AC/170/15	Waterbuck	Waterbuck	Kobus	f	adult	04.03.2015	Heart	F	11	WAB_2_H	54,9	100	14.10.2016		16	prepped	AK33	9,38	11	2	TruSeq LT Index 20	285	1					WAB_2_H_uc		AK_uc_09	6	298	7
1551	3589	AC/170/15	Waterbuck	Waterbuck	Kobus	f	adult	04.03.2015	Liver	F	12	WAB_2_L	125,8	100	14.10.2016		16	prepped	AK33	12,29	13	7	TruSeq LT Index 21	285	6								NA	NA	NA
1552	3597	Z/181/15	Jezersko–Solcava sheep	Brillenschaf	Ovis aries	f	juvenil	09.03.2015	Heart	G	1	JSS_1_H	23,1	100	14.10.2016		16	prepped	AK33	9,02	10	1	TruSeq LT Index 22	283	8								NA	NA	NA
1553	3597	Z/181/15	Jezersko–Solcava sheep	Brillenschaf	Ovis aries	f	juvenil	09.03.2015	Liver	G	2	JSS_1_L	68,1	100	14.10.2016		16	prepped	AK33	9,50	11	2	TruSeq LT Index 23	285	1					JSS_1_L_uc		AK_uc_24	8	378	1
1554	3598	Z/182/15	Jezersko–Solcava sheep	Brillenschaf	Ovis aries	f	juvenil	09.03.2015	Heart	G	3	JSS_2_H	36,5	100	14.10.2016		16	prepped	AK33	9,34	12	3	TruSeq LT Index 25	285	2								NA	NA	NA
1555	3598	Z/182/15	Jezersko–Solcava sheep	Brillenschaf	Ovis aries	f	juvenil	09.03.2015	Liver	G	4	JSS_2_L	118,1	100	14.10.2016		16	prepped	AK33	10,32	13	4	TruSeq LT Index 27	285	3								NA	NA	NA
1556	3608	Z/196/15	Jaculus 	GroÃŸe Wuestenspringmaus	Jaculus	f	adult	24.03.2015	Heart	G	5	JAK_2_H	0,9	100	14.10.2016	redone box19	16	failed						failed	failed								NA	NA	NA
1557	3608	Z/196/15	Jaculus 	GroÃŸe Wuestenspringmaus	Jaculus	f	adult	24.03.2015	Liver	G	6	JAK_2_L	112,2	100	14.10.2016		16	prepped	AK33	10,83	13	6	TruSeq LT Index 1	285	5								NA	NA	NA
1558	3611	Z/201/15	Asian fairy-bluebird	Elfenblauvogel	Irena puella	f	adult	26.03.2015	Heart	G	7	AFB_2_H	7,2	100	14.10.2016		16	prepped	AK33	12,69	12	3	TruSeq LT Index 2	285	2								NA	NA	NA
1559	3611	Z/201/15	Asian fairy-bluebird	Elfenblauvogel	Irena puella	f	adult	26.03.2015	Liver	G	8	AFB_2_L	77,7	100	14.10.2016		16	prepped	AK33	9,84	12	3	TruSeq LT Index 3	285	2								NA	NA	NA
1560	3643	AC/246/15	Red kite	Roter Milan	Milvus milvus	m	adult	10.04.2015	Heart	G	9	RKI_2_H	19,9	100	14.10.2016		16	prepped	AK33	8,27	10	1	TruSeq LT Index 4	283	8					RKI_2_H_uc		AK_uc_14	5	329	3
1561	3643	AC/246/15	Red kite	Roter Milan	Milvus milvus	m	adult	10.04.2015	Liver	G	10	RKI_2_L	86,0	100	14.10.2016		16	prepped	AK33	9,45	11	2	TruSeq LT Index 5	285	1								NA	NA	NA
1562	3692	Z/338/15	Saker falcon	Sakerfalke	Falco cherrug	f	adult	06.05.2015	Heart	G	11	SF_1_H	82,4	100	14.10.2016		16	prepped	AK33	10,09	13	4	TruSeq LT Index 6	285	3								NA	NA	NA
1563	3692	Z/338/15	Saker falcon	Sakerfalke	Falco cherrug	f	adult	06.05.2015	Liver	G	12	SF_1_L	108,6	100	14.10.2016		16	prepped	AK33	9,44	11	2	TruSeq LT Index 7	285	1					SF_1_L_uc		AK_uc_10	6	298	8
1564	3708	AC/244/15	Sable antelope	Hippotragus niger	Hippotragus	f	adult	12.05.2015	Heart	H	1	SAB_1_H	55,5	100	14.10.2016		16	prepped	AK33	10,34	12	5	TruSeq LT Index 8	285	4					SAB_1_H_uc		AK_uc_23	7	376	6
1565	3708	AC/244/15	Sable antelope	Hippotragus niger	Hippotragus	f	adult	12.05.2015	Liver	H	2	SAB_1_L	116,3	100	14.10.2016		16	prepped	AK33	13,07	13	7	TruSeq LT Index 9	285	6								NA	NA	NA
1566	3709	AC/356/15	Mara	Mara	Dolichotis patagonum	f	adult	12.05.2015	Heart	H	3	MAA_2_H	82,5	100	14.10.2016		16	prepped	AK33	9,93	12	3	TruSeq LT Index 10	285	2								NA	NA	NA
1567	3709	AC/356/15	Mara	Mara	Dolichotis patagonum	f	adult	12.05.2015	Liver	H	4	MAA_2_L	113,7	100	14.10.2016		16	prepped	AK33	10,40	12	5	TruSeq LT Index 11	285	4								NA	NA	NA
1568	3753	AC/411/15	Tahr	Tahr	Hemitragus	f	adult	01.06.2015	Heart	H	5	TAH_2_H	50,6	100	14.10.2016		16	prepped	AK33	10,52	12	5	TruSeq LT Index 12	285	4								NA	NA	NA
1569	3753	AC/411/15	Tahr	Tahr	Hemitragus	f	adult	01.06.2015	Liver	H	6	TAH_2_L	85,9	100	14.10.2016		16	prepped	AK33	10,79	13	4	TruSeq LT Index 13	285	3					TAH_2_L_uc		AK_uc_25	9	378	2
1570	3836	AC/576/15	Lechwe	Kobus leche	Kobus leche	f	old	07.07.2015	Liver	H	7	LEC_1_L	97,6	100	14.10.2016		16	prepped	AK33	12,72	13	7	TruSeq LT Index 14	285	6								NA	NA	NA
1571	3836	AC/576/15	Lechwe	Kobus leche	Kobus leche	f	old	07.07.2015	Lung	H	8	LEC_1_LU	90,1	100	14.10.2016	like liver	16	prepped	AK33	12,57	13	7	TruSeq LT Index 15	285	6								NA	NA	NA
1572	3844	AC/584/15	Peaceful dove	Friedenstaeubchen	Geopelia placida	m	adult	09.07.2015	Heart	H	9	PDO_1_H	42,3	100	14.10.2016	column damaged  --> contamination redone box19	16	failed						failed	failed								NA	NA	NA
1573	3844	AC/584/15	Peaceful dove	Friedenstaeubchen	Geopelia placida	m	adult	09.07.2015	Liver	H	10	PDO_1_L	105,7	100	14.10.2016	column damaged	16	prepped	AK33	9,01	11	2	TruSeq LT Index 16	285	1								NA	NA	NA
1574	3977	AC/736/15	Wildcat	Wildkatze	Felis silvestris	f	adult	26.08.2015	Heart	H	11	WCA_2_H	11,5	100	14.10.2016		16	prepped	AK33	9,07	11	2	TruSeq LT Index 18	285	1					WCA_2_H_uc		AK_uc_15	7	330	3
1575	3977	AC/736/15	Wildcat	Wildkatze	Felis silvestris	f	adult	26.08.2015	Liver	H	12	WCA_2_L	82,8	100	14.10.2016		16	prepped	AK33	9,28	11	2	TruSeq LT Index 19	285	1								NA	NA	NA
1576	4034	Z/832/15	Lynx	Luchs	Lynx lynx	f	juvenil	02.10.2015	Heart	A	1	LYN_2_H	33,5	100	16.11.2016		17	prepped	AK33	9,28	10	1	TruSeq LT Index 20	283	8								NA	NA	NA
1577	4034	Z/832/15	Lynx	Luchs	Lynx lynx	f	juvenil	02.10.2015	Liver	A	2	LYN_2_L	90,0	100	16.11.2016		17	prepped	AK33	11,24	13	6	TruSeq LT Index 21	285	5					LYN_2_H_uc		AK_uc_15	7	330	3
1578	4052	AC/857/15	Kangaroo 	Rotes Kaenguruh	Macropodidae	f	adult	15.10.2015	Heart	A	3	KAN_3_H	105,2	100	16.11.2016		17	prepped	AK33	11,44	13	6	TruSeq LT Index 22	285	5								NA	NA	NA
1579	4052	AC/857/15	Kangaroo 	Rotes Kaenguruh	Macropodidae	f	adult	15.10.2015	Liver	A	4	KAN_3_L	107,4	100	16.11.2016		17	prepped	AK33	10,35	13	7	TruSeq LT Index 23	285	6								NA	NA	NA
1580	4054	AC/859/15	Lechwe	Kobus leche	Kobus leche	m	adult	15.10.2015	Heart	A	5	LEC_2_H	95,8	100	16.11.2016		17	prepped	AK33	11,06	13	6	TruSeq LT Index 25	285	5					LEC_2_H_uc		AK_uc_31	7	391	5
1581	4054	AC/859/15	Lechwe	Kobus leche	Kobus leche	m	adult	15.10.2015	Liver	A	6	LEC_2_L	107,4	100	16.11.2016		17	prepped	AK33	11,43	13	6	TruSeq LT Index 27	285	5								NA	NA	NA
1582	4210	AC/1029/15	whooper swan	Schwan	Cygnus cygnus	f	adult	01.12.2015	Heart	A	7	WHS_1_H	50,3	100	16.11.2016		17	prepped	AK34	9,29	10	4	TruSeq LT Index 27	292	2								NA	NA	NA
1583	4210	AC/1029/15	whooper swan	Schwan	Cygnus cygnus	f	adult	01.12.2015	Liver	A	8	WHS_1_L	94,2	100	16.11.2016		17	prepped	AK34	9,10	9	3	TruSeq LT Index 3	288	8								NA	NA	NA
1584	4214	AC/1034/15	Donkey	Esel	Equus asinus asinus	f	old	02.12.2015	Heart	A	9	DO_1_H	60,6	100	16.11.2016		17	prepped	AK34	8,77	8	2	TruSeq LT Index 4	288	7					DO_1_H_uc		AK_uc_16	5	358	7
1585	4214	AC/1034/15	Donkey	Esel	Equus asinus asinus	f	old	02.12.2015	Liver	A	10	DO_1_L	106,4	100	16.11.2016		17	prepped	AK35	12,29	12	7	TruSeq LT Index 5	298	5								NA	NA	NA
1586	4273	Z/4/16	Pied imperial pigeon	Zweifarben-Fruchttaube	Ducula bicolor	m	adult	07.01.2016	Heart	A	11	PIP_2_H	40,2	100	16.11.2016		17	prepped	AK34	9,59	9	5	TruSeq LT Index 6	292	3								NA	NA	NA
1587	4273	Z/4/16	Pied imperial pigeon	Zweifarben-Fruchttaube	Ducula bicolor	m	adult	07.01.2016	Liver	A	12	PIP_2_L	94,7	100	16.11.2016		17	prepped	AK34	11,08	10	6	TruSeq LT Index 13	292	4								NA	NA	NA
1588	4610	AC/544/16	Asian bullfrog	Ochsenfrosch	Hoplobatrachus tigerinus	m	adult	06.06.2016	Heart	B	1	ABU_1_H	70,1	100	16.11.2016		17	prepped	AK34	9,75	13	8	TruSeq LT Index 14	292	6								NA	NA	NA
1589	4610	AC/544/16	Asian bullfrog	Ochsenfrosch	Hoplobatrachus tigerinus	m	adult	06.06.2016	Liver	B	2	ABU_1_L	104,3	100	16.11.2016		17	prepped	AK34	9,94	9	5	TruSeq LT Index 15	292	3								NA	NA	NA
1590	4623	AC/558/16	Asian bullfrog	Ochsenfrosch	Hoplobatrachus tigerinus	f	adult	08.06.2016	Heart	B	3	ABU_2_H	104,5	100	16.11.2016		17	prepped	AK34	9,10	10	4	TruSeq LT Index 16	292	2								NA	NA	NA
1591	4623	AC/558/16	Asian bullfrog	Ochsenfrosch	Hoplobatrachus tigerinus	f	adult	08.06.2016	Liver	B	4	ABU_2_L	93,3	100	16.11.2016		17	prepped	AK34	8,51	8	2	TruSeq LT Index 18	288	7								NA	NA	NA
1592	4660	Z/610/16	Asian bullfrog	Indischer Ochsenfrosch 4	Hoplobatrachus tigerinus	f	NA	16.06.2016	Heart	B	5	ABU_3_H	93,0	100	16.11.2016		17	prepped	AK34	8,76	8	2	TruSeq LT Index 19	288	7					ABU_3_H_uc		AK_uc_14	5	329	3
1593	4660	Z/610/16	Asian bullfrog	Indischer Ochsenfrosch 4	Hoplobatrachus tigerinus	f	NA	16.06.2016	Liver	B	6	ABU_3_L	104,2	100	16.11.2016		17	prepped	AK34	9,50	10	4	TruSeq LT Index 20	292	2								NA	NA	NA
1594	4662	Z/612/16	Asian bullfrog	Indischer Ochsenfrosch 6	Hoplobatrachus tigerinus	m	NA	16.06.2016	Heart	B	7	ABU_4_H	67,7	100	16.11.2016		17	prepped	AK34	9,11	9	3	TruSeq LT Index 21	288	8								NA	NA	NA
1595	4662	Z/612/16	Asian bullfrog	Indischer Ochsenfrosch 6	Hoplobatrachus tigerinus	m	NA	16.06.2016	Liver	B	8	ABU_4_L	66,0	100	16.11.2016		17	prepped	AK34	8,63	8	2	TruSeq LT Index 22	288	7								NA	NA	NA
1596	66	47/201/09	Anteater	Ameisenbaer	Vermilingua	m	adult	09.12.2009	Heart	B	9	ANT_1_H	12,3	100	16.11.2016		17	prepped	AK34	8,71	10	4	TruSeq LT Index 23	292	2					ANT_1_H_uc		AK_uc_17	6	358	8
